cohort,transaction_id,user_transaction_time,merchant,amount,currency,state,sync_status,has_been_approved,all_requirements_met_and_approved,receipt_count,memo_present,accounting_field_count,policy_violation_count,primary_cause,suggested_edits,similar_ready_count,similar_ready_example_ids
A_NOT_APPROVED,e5602cb7-8afb-4e73-a8df-20498cc08e01,2026-02-12T16:30:31+00:00,Delta Hotels By Marriott,12.17,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,1,Awaiting approval,Approve transaction in Ramp workflow | Resolve policy violation or document exception | Backfill historical backlog via sync/re-export job,5,6e8b3ad9-84e1-4691-8453-c15341535ba4;7dbdf999-2604-4991-ad4b-c848166e96bf;91b3cd0c-eb39-42c8-b26b-fdc022671bcd;0ba3465a-2678-4f74-8179-e3f5cc9a74be;b0ada766-66c1-4099-8461-0515c6db6ed5
A_NOT_APPROVED,519e5b5d-5428-4fcd-8617-2cd6947ea476,2026-02-12T18:29:38+00:00,American Airlines,373.4,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,1,Awaiting approval,Approve transaction in Ramp workflow | Resolve policy violation or document exception | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6261cb70-0d0f-4e46-8f43-1f88bddd6208;5b44bcb1-5c25-4ed7-a996-803f02cd8336;96d18fcd-fb4b-4876-a573-e3564b638524;187cf57a-6ea6-4149-8d3a-29c4c0a66bbd;37a9c762-6166-442b-a146-6084ea80cfeb
A_NOT_APPROVED,929a878c-0f97-4891-8705-0bcf498682f7,2026-02-12T18:33:23+00:00,City of Monticello,30,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,cf894f5e-be8b-4848-baa7-db8a16da46e7;6595fcde-61b1-4d9c-bd9e-8450f81a9232;8384d921-b652-4126-bd97-22fa3a621a99;8c119e19-4a37-46e0-bcde-a397b7d94f03;1d826e7a-1bea-43b3-bb0a-d6b2cd8029a0
A_NOT_APPROVED,0e3e24ae-0959-4241-a9f9-0ed1235f3403,2026-02-12T18:44:34+00:00,American Airlines,421.4,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,2,Awaiting approval,Approve transaction in Ramp workflow | Resolve policy violation or document exception | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6261cb70-0d0f-4e46-8f43-1f88bddd6208;5b44bcb1-5c25-4ed7-a996-803f02cd8336;96d18fcd-fb4b-4876-a573-e3564b638524;187cf57a-6ea6-4149-8d3a-29c4c0a66bbd;37a9c762-6166-442b-a146-6084ea80cfeb
A_NOT_APPROVED,c575c983-7572-47d6-8782-5549414622b7,2026-02-12T18:59:11+00:00,Fedex,11.9,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,80c91523-3dd2-4875-9bd1-f9ed0bdbeb25,2026-02-12T21:34:41+00:00,Tres Gringos,16.22,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,c4fd1412-9afc-40e4-95ab-b0dfb3432d6f,2026-02-13T02:34:47+00:00,American Airlines,7392.59,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,1,Awaiting approval,Approve transaction in Ramp workflow | Resolve policy violation or document exception | Backfill historical backlog via sync/re-export job,5,6261cb70-0d0f-4e46-8f43-1f88bddd6208;5b44bcb1-5c25-4ed7-a996-803f02cd8336;96d18fcd-fb4b-4876-a573-e3564b638524;187cf57a-6ea6-4149-8d3a-29c4c0a66bbd;37a9c762-6166-442b-a146-6084ea80cfeb
A_NOT_APPROVED,98104761-e684-43d7-9a3f-cdbc6ffff7ff,2026-02-13T12:44:50+00:00,American Airlines,474.4,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,2,Awaiting approval,Approve transaction in Ramp workflow | Resolve policy violation or document exception | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6261cb70-0d0f-4e46-8f43-1f88bddd6208;5b44bcb1-5c25-4ed7-a996-803f02cd8336;96d18fcd-fb4b-4876-a573-e3564b638524;187cf57a-6ea6-4149-8d3a-29c4c0a66bbd;37a9c762-6166-442b-a146-6084ea80cfeb
A_NOT_APPROVED,9a6b3b57-65e6-40d3-a6ec-7ec5ae5129db,2026-02-13T13:27:14+00:00,Fedex,47.49,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,b6b0b589-3e7b-4084-9ed6-4b943e3065ec,2026-02-13T13:30:06+00:00,Fedex,57.21,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,76610cae-c946-4f6a-9656-3316f11ca347,2026-02-13T14:48:32+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
A_NOT_APPROVED,753a56a2-1097-41fa-8275-5cff4bc0becf,2026-02-13T16:17:36+00:00,Pti Moic Chicago,77.76,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Backfill historical backlog via sync/re-export job,1,975abf76-5e72-4a1c-8aac-3a77c0c7bd41
A_NOT_APPROVED,43e92c66-fea8-4cd9-a6b9-db4b165d42b5,2026-02-15T10:46:20+00:00,RGN Management Limited Partnership,121.6,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6e8b3ad9-84e1-4691-8453-c15341535ba4;7dbdf999-2604-4991-ad4b-c848166e96bf;91b3cd0c-eb39-42c8-b26b-fdc022671bcd;0ba3465a-2678-4f74-8179-e3f5cc9a74be;b0ada766-66c1-4099-8461-0515c6db6ed5
A_NOT_APPROVED,3d203255-2d7e-4432-9155-46bca51c870d,2026-02-15T23:17:48+00:00,Figma,22.58,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,9eafaa03-af9e-44dd-9986-e8941c157237
A_NOT_APPROVED,ab7c4aa8-193d-496c-a97c-6eb98576b1cf,2026-02-16T01:46:28+00:00,Microsoft Office / Azure,14.4,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,4,56d27e09-70b1-4fa2-8485-c1efb9116281;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;4438782c-e842-4a00-8394-2caee9a5a5c2;ad22c4ab-6b35-442a-b843-1235727680e2
A_NOT_APPROVED,0a073fd9-4579-41cc-bce0-fc23fd34f005,2026-02-16T01:59:42+00:00,Microsoft Office / Azure,7980,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,4,56d27e09-70b1-4fa2-8485-c1efb9116281;e08dc887-c7ea-4ec8-b45c-bf319f1cdb8f;4438782c-e842-4a00-8394-2caee9a5a5c2;ad22c4ab-6b35-442a-b843-1235727680e2
A_NOT_APPROVED,8dfbe289-0ecc-40d6-bd41-5b71f6051348,2026-02-16T09:18:12+00:00,Regus,71,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,2,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6e8b3ad9-84e1-4691-8453-c15341535ba4;7dbdf999-2604-4991-ad4b-c848166e96bf;91b3cd0c-eb39-42c8-b26b-fdc022671bcd;0ba3465a-2678-4f74-8179-e3f5cc9a74be;b0ada766-66c1-4099-8461-0515c6db6ed5
A_NOT_APPROVED,501a0e4a-3a48-4e8a-af49-ac3344886f27,2026-02-16T11:12:19+00:00,Regus,266.31,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,2,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6e8b3ad9-84e1-4691-8453-c15341535ba4;7dbdf999-2604-4991-ad4b-c848166e96bf;91b3cd0c-eb39-42c8-b26b-fdc022671bcd;0ba3465a-2678-4f74-8179-e3f5cc9a74be;b0ada766-66c1-4099-8461-0515c6db6ed5
A_NOT_APPROVED,c38e3946-1821-459d-848a-0009f8f5d340,2026-02-16T12:35:54+00:00,RGN Management Limited Partnership,211.27,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Attach receipt image/document | Add business-purpose memo | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,6e8b3ad9-84e1-4691-8453-c15341535ba4;7dbdf999-2604-4991-ad4b-c848166e96bf;91b3cd0c-eb39-42c8-b26b-fdc022671bcd;0ba3465a-2678-4f74-8179-e3f5cc9a74be;b0ada766-66c1-4099-8461-0515c6db6ed5
A_NOT_APPROVED,5a86c290-875b-4bc3-97df-e8c4105aa2ea,2026-02-16T12:53:48+00:00,Fedex,28.55,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,f2cfd1ce-1dc6-47a9-8398-0b07c529cb70;abeb58b9-bc69-489d-bee5-6696c2cd5793;2944ee3a-26e8-4450-824a-137621c9f83c;69e87e67-b734-4c8b-9b04-a9feac3c48dd;0f3e44a1-57d2-4413-8e8d-527f2aaa476e
A_NOT_APPROVED,eeca6861-c4b6-4b1e-a0ac-852cf4c238e8,2026-02-16T15:12:28+00:00,Amazon,14.95,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9241b9d4-715b-4a49-a7df-f351df6e337d;1b02cac8-b6ac-4b89-b621-6d5a0b01aa48;8ae26be3-7715-4b8d-bf61-9e0117da2cc8;f21d7c90-f6e1-4e47-89df-d1b8a7929078;eee6809a-4ddb-4b52-bff6-443a930b56e5
A_NOT_APPROVED,7b1b6a18-e2c8-4e5d-ac83-03f4f9d19cff,2026-02-17T02:02:45+00:00,Jamf,628,USD,CLEARED,NOT_SYNC_READY,false,false,2,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,2a8c3d7d-f160-43ac-9ce6-1301301deb0e
A_NOT_APPROVED,f293f5c5-c54a-4f06-aaa1-8bc6a5499d2b,2026-02-17T06:38:40+00:00,Uber,21.23,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,933afcb4-e2df-49c6-ab0d-f9686ce18572,2026-02-17T06:48:40+00:00,IN N OUT SMOKE SHOP & CONVENIENCE,12.35,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,38970728-13cb-475a-a551-697f5457a8a9,2026-02-17T07:09:13+00:00,Uber,13.99,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,fe19524b-7c76-461c-82db-edbee5dc5305,2026-02-17T12:57:44+00:00,1731 Dca Istore,15.13,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,87926c00-2b2e-4f5a-bbc8-cb4685f4a10e;4455466b-1143-4d43-9092-14ff73793115;1b02cac8-b6ac-4b89-b621-6d5a0b01aa48;0e81813e-b33c-4346-a7fc-ab512a08ce7a;437b4788-23aa-4b4d-8aa3-44965824d69c
A_NOT_APPROVED,1da480a2-7294-468f-845c-a64154c5aa24,2026-02-17T14:20:33+00:00,Great American Bagel Bakery,11.91,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,1425276e-9e54-43ae-a9d2-73dec7a2e718,2026-02-17T15:14:51+00:00,SJC T2 Corona Shop,4.89,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,87926c00-2b2e-4f5a-bbc8-cb4685f4a10e;4455466b-1143-4d43-9092-14ff73793115;1b02cac8-b6ac-4b89-b621-6d5a0b01aa48;0e81813e-b33c-4346-a7fc-ab512a08ce7a;437b4788-23aa-4b4d-8aa3-44965824d69c
A_NOT_APPROVED,be742687-d80b-4912-b95e-74c00b1d78b5,2026-02-17T15:35:07+00:00,Uber,43.93,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,2d012b00-9e78-48b7-aeb7-163882c5fb9b,2026-02-17T16:00:04+00:00,Next Day Display,224.99,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9241b9d4-715b-4a49-a7df-f351df6e337d;52913a47-1cae-477f-9549-8517d5baecf8;02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
A_NOT_APPROVED,b8236bab-bbaf-4502-83ba-ea8877b7ad8e,2026-02-17T17:49:36+00:00,Village of Schaumburg,123.78,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,fd663d33-bb78-468a-9599-d269d65d3161
A_NOT_APPROVED,bbd5c953-441e-40e3-87dc-6dedb16b58c2,2026-02-17T17:53:13+00:00,Cafe Belen,72.37,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,29fe51fe-b1c5-4aaa-b3fa-e1b4fde39f44,2026-02-17T18:07:30+00:00,Pappadeaux Seafood Kitchen,118.41,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,21c8ecd9-f9bb-44e0-8ff4-3123ae414f27,2026-02-17T18:10:36+00:00,Uber,45.94,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,f8af0f43-09b2-4aab-93a9-6425656a6493,2026-02-17T18:15:18+00:00,Intuit,7.94,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,1038bb1d-0710-4094-9042-dabb7274eb36
A_NOT_APPROVED,edbcb465-d8bf-4d58-add4-eec95a40f83e,2026-02-17T20:21:24+00:00,4imprint,427.9,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,3e31f4e6-f77d-4f6e-b9fc-eb5676fadc12;e5fcaf32-ce08-4c82-a4cc-4dc8ab5e1fc0;f0801f27-667d-435a-b9df-bd016dfb1f7a;19fa510e-a166-4689-b99e-aeed4f617869;1b5d06f5-1051-4904-b5ab-fc3fd83c0b59
A_NOT_APPROVED,17156576-0cb6-4472-b03d-65f77bdd4a11,2026-02-17T20:21:26+00:00,Nick's,534.37,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,4fb2574a-c2f1-451f-8231-fdeb3e73119e,2026-02-17T21:05:31+00:00,Hudson News,4.44,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,b3daa6e6-1f70-475e-9be0-3ba3a5d4aaba;e082fbf5-af77-4f51-b1ba-932543aa781c;d924820c-b4f6-4c2d-8093-b229c0f299c3;8ae26be3-7715-4b8d-bf61-9e0117da2cc8;f21d7c90-f6e1-4e47-89df-d1b8a7929078
A_NOT_APPROVED,052fab04-bc64-4c8d-9ae6-69846c5bd677,2026-02-17T21:31:49+00:00,First Class Vending Inc.,3.1,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,226fed44-5132-4efb-a85d-bbf615ab5cad,2026-02-18T00:02:59+00:00,Marriott,34.54,USD,CLEARED,NOT_SYNC_READY,false,false,0,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include receipts | Similar ready transactions usually include memo,5,91b3cd0c-eb39-42c8-b26b-fdc022671bcd;ae80e5d2-0e21-4b46-959a-4250605d85a0;1f2fdd2e-a11e-4557-852c-953d6fdabd96;d0b4faa0-6ede-40ed-93f4-6831a2d2684f;1407aaab-e2ff-4203-930c-f92f62cdd593
A_NOT_APPROVED,8ace30fe-49b8-4b56-a372-519af818380c,2026-02-18T01:47:31+00:00,Uber,35.98,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,844f0227-3a88-41b4-8623-0530d35c8a77,2026-02-18T03:08:00+00:00,Manhattan Beach Post,230.44,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,745f2917-3c80-450c-a26e-ae06ade09cb2;01235b7e-5800-4041-92a9-6981b7c5e9f0;f09a2ff4-eb5b-465c-991f-436d325ba860;5fdd6bfc-afc8-46e1-bd6d-de1b302bc755;d4aa43bc-ec42-4d3d-af02-a2d7c03f9a16
A_NOT_APPROVED,1e3f8301-7473-44bb-b200-5c14ea143737,2026-02-18T03:09:35+00:00,Uber,39.29,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,1532c677-e8a3-4ac5-b920-fd680752fa92,2026-02-18T07:27:37+00:00,Avalara,2.3,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,f9767e4b-a0e8-4475-9e3f-fed8ca7fe502
A_NOT_APPROVED,3217d2ed-71ed-4840-b926-c1f9243345b3,2026-02-18T10:52:54+00:00,zTrip,45.17,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,1,b68a9e61-036e-4fb0-8b3b-e0aa27c98ff7
A_NOT_APPROVED,4446644e-8d19-47b9-8399-db3946e9d588,2026-02-18T14:56:20+00:00,Starbucks,14.61,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,3,ad4d86bb-417d-4838-bd3d-4be89180ff9a;743927e1-763f-4300-af9b-ecdd5a5ef2c1;bbef4a0e-ff3e-466a-9c02-a083c76c98ab
A_NOT_APPROVED,42236add-1b47-4403-9145-fa7f25cc2383,2026-02-18T15:45:14+00:00,Uber,27.98,USD,CLEARED,NOT_SYNC_READY,false,false,1,false,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job | Similar ready transactions usually include memo,5,ef6a984a-e599-4947-a115-e6626cb03553;8808d7e4-7fd8-4eae-a154-8a38cc98fec8;22f37ee9-a401-4b84-a804-ad88df158119;db6ad9e9-7d57-4c9e-aeb1-3c30e9825408;18c6960e-12c0-4913-8ce7-c00ab1bd14a9
A_NOT_APPROVED,3ec07198-0a00-48d3-ac37-c9f845928049,2026-02-18T16:46:07+00:00,MOO,88.19,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9241b9d4-715b-4a49-a7df-f351df6e337d;52913a47-1cae-477f-9549-8517d5baecf8;02b01704-cf26-496e-b522-2fe216cb81bc;848d49a9-ef5f-4c2e-bb75-5cea5578db5a;17ce6faa-0dbc-4cf3-ba6b-0e7318d5eb92
A_NOT_APPROVED,86ae41e8-b8d4-4b22-b709-4577948056d4,2026-02-18T17:46:03+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
A_NOT_APPROVED,bf65b549-cacc-479a-85da-58b85d27fb80,2026-02-18T17:48:48+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
A_NOT_APPROVED,dd8fa8e4-c9f9-47a9-a0ad-186b437c88ba,2026-02-18T17:55:51+00:00,HelloRetriever,105,USD,CLEARED,NOT_SYNC_READY,false,false,1,true,1,0,Awaiting approval,Approve transaction in Ramp workflow | Backfill historical backlog via sync/re-export job,5,9b42a0a9-9d35-49f8-b722-4ca03eff5fdc;01df8479-5650-41f7-98ca-db069442ae84;71f53fab-115f-434a-b002-4825d97e0098;c4c0770f-ee6e-422a-a63e-745937676431;2736e44d-61fc-411e-978e-844039aedb1d
